F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
3.146259874517225857e-02,3.371667076610478792e-02,1.155089958182242693e-02,4.951667283139539855e+00,9.391567061055329166e-03,9.166564203186270202e-03,2.250028578690589587e+00,4.776516406297532935e-01,4.650594329331689258e-01,5.126500930026513941e-02,8.843329981940715179e-01
3.918743492072529477e-02,1.212983927665527671e-02,1.431713290149317502e-02,4.738858976572918991e+00,3.012512918069660400e-02,3.037465664156964451e-02,2.495274608730404964e+00,8.575494846564063467e-01,8.073447008100259614e-01,2.629137453347487122e-02,5.957792136426749430e-01
2.931050432972805153e-02,1.494202438958553737e-02,1.305147622478817701e-02,3.275331685950963578e+00,1.810154277050780164e-02,1.829904969455319400e-02,1.975069240453923625e+00,7.545676794797905318e-01,7.285084003374733275e-01,3.250216634313689984e-02,6.000464026594047873e-01
2.940134203476238439e-02,9.834927953981465257e-03,1.441963825353542381e-02,4.500152327632655158e+00,2.406290867618890786e-02,2.440128329255757469e-02,3.383746163686668140e+00,7.726139323266597581e-01,7.388003291853004750e-01,3.297784122169657856e-02,6.897267430590542370e-01
-4.314344346989229355e-03,3.973746615847173480e-02,1.440495339673594083e-02,3.957920873336251977e-01,3.788830016917340346e-09,1.012066309199187117e-09,2.776763707718153318e-05,2.013145805141292163e-06,5.842113891867949823e-07,2.195469719262281996e-07,1.856835977466529562e-06
4.775389482059872598e-02,2.911678065809573945e-02,1.424452809814540089e-02,4.275328338267184947e+00,2.303487521322345258e-02,2.334560046372788356e-02,3.107252505044309832e+00,7.685069890365238132e-01,7.365580661746194968e-01,3.401735340050989626e-02,6.752265593390448517e-01
1.953543394079156753e-03,3.442405086074571546e-02,1.059754465928659448e-02,1.994222151193320247e+00,1.206147379977725774e-05,7.969340267988681481e-05,6.763192888010954862e-01,4.371915935973223061e-03,1.501528924191946474e-02,7.000568610592448546e-04,5.352631032573320485e-02
-7.194175023641929262e-03,1.528643366131544716e-02,5.312429147626135731e-03,2.971465879933168353e+00,7.279603497535219813e-06,2.108865884420271065e-05,1.380905534666749257e-01,3.234703910689215676e-03,7.046661725426383097e-03,5.430313002502026561e-04,3.378904426593441757e-02
-1.462265758334793317e-03,5.487970895345153921e-03,9.459592881582632590e-03,9.410135665247911785e-01,1.061673642955244991e-03,1.188307064869190089e-03,1.266334219139450878e+00,2.393113035666748489e-01,2.244030894169924406e-01,1.457545668919616767e-02,2.904947048497549256e-01
3.358974987429709513e-02,1.151733747076076619e-03,2.834812259292973299e-03,3.679208070320496432e-02,3.250829564694095869e-02,3.243801612722101851e-02,7.027951971994017555e-01,1.039259222436052177e+00,1.000000000000000000e+00,5.062747616012472189e-03,0.000000000000000000e+00
4.853123291817278140e-02,3.701642196239135485e-02,7.420524841519821231e-03,1.780756441120116884e+00,1.220289842328083768e-02,1.211404502954221800e-02,8.885339373861967927e-01,9.053964551177764442e-01,8.775527684329542666e-01,1.343310428331948719e-02,2.707612790502574307e-01
4.829626041560791672e-02,2.653165036356089357e-02,1.409762226356492051e-02,4.367140184238036960e-01,2.153777164759610938e-02,2.179527577172811828e-02,2.575041241320088936e+00,1.034982579292049731e+00,9.902590902816649221e-01,5.236785986857533069e-03,1.721374120514177278e-02
3.002016584647036052e-02,4.300498130264320679e-02,1.268429735795029156e-02,3.241434842759287616e+00,4.005097502638214901e-03,4.052431000547524267e-03,4.733349790930936329e-01,3.088246464648920497e-01,2.848165391075919706e-01,3.940383609337998194e-02,6.110485256692147482e-01
4.009312145831680357e-02,-8.768130880801945984e-03,6.712108695776390979e-03,2.803835826013198140e+00,4.863267277950386602e-02,4.886126862826890155e-02,2.285958487650355142e+00,1.034561923164458275e+00,9.999931118702706234e-01,1.032492338084806333e-03,5.256943994854024931e-05
1.232539461144384861e-02,7.195570709477948704e-03,7.431306138709665651e-03,2.795139364226591372e+00,7.960007324722405062e-03,7.938023205556617515e-03,2.198411916578754677e-01,7.061351312158824500e-01,6.601568161064838014e-01,3.364674443940059156e-02,6.124811582635425466e-01
1.585886153939758403e-02,9.634874367554330590e-03,8.841306769486478173e-03,2.772006792265433894e+00,9.504795327596073443e-03,9.501752411723457872e-03,3.042915872615570283e-02,7.010290197250906852e-01,6.637865472941757439e-01,3.369908913558769537e-02,6.074162560512879061e-01
2.586107730194150273e-02,4.497892424765129876e-02,1.250044861055715772e-02,5.967562649164237509e-01,7.416609659732648616e-05,8.654357535230636721e-05,1.237747875497988148e-01,2.368522331869351433e-02,2.386465127096509126e-02,1.827416430033746136e-03,4.342118772481105143e-02
5.551277736935896281e-03,2.059647650353159387e-02,1.471837478879003437e-03,1.872915423454298622e+00,6.504959064148203372e-07,1.051342515042292941e-17,6.504959064043069721e-03,4.584995253674598926e-04,4.031608690270610815e-14,4.075275815430643041e-05,4.192561848356835013e-13
-3.634126507985008768e-03,-6.137276736371405361e-04,1.318066489294464003e-02,1.987649818694565251e+00,5.939797822521176301e-03,6.000910400727010527e-03,6.111257820583422262e-01,4.801080297566880928e-01,4.354407897889885914e-01,3.290879349851885682e-02,5.550642030622723322e-01
2.007549674013535401e-02,2.695798170085457468e-02,8.925630136336216991e-03,3.475382959559881746e-01,4.519781895102490342e-04,2.355202909195628215e-04,2.164578985906862041e+00,1.406547846097772614e-01,9.543803015517188237e-02,6.971876353349418416e-03,9.997849838190811522e-02
1.594360918820246498e-02,3.237304981229378875e-02,7.782266883255968722e-03,4.669162162251765835e+00,1.246960180876826186e-03,1.463473749847537652e-03,2.165135689707114786e+00,1.808154312494976157e-01,1.642831203091495440e-01,3.222359203630160984e-02,5.348767374533446306e-01
1.100913371059939784e-02,3.579464929071951573e-02,3.047669677565851328e-03,2.122631042178637351e-01,3.481792636138383000e-11,3.884701044253840292e-74,3.481792636138382768e-07,3.237828955823007914e-08,4.914709506765867047e-70,2.883061527044650928e-09,4.009689109540803108e-69
-3.127583903043300480e-03,-6.235149301213480100e-03,2.546464752818902721e-03,2.928553855287737928e+00,3.864511380138974279e-03,3.716494822161058725e-03,1.480165579779155527e+00,7.216454149575188826e-01,7.621108866544213933e-01,2.922890838513436673e-02,5.294341497295651511e-01
1.382095957256053269e-02,1.238227197560273947e-02,1.070207217137548062e-03,2.600011329009584315e+00,2.134382070259308126e-03,1.634084639479207058e-03,5.002974307801010490e+00,5.856884836939326711e-01,7.977756214874911489e-01,2.224621028018257743e-02,4.544304503857147237e-01
4.665585389316452211e-03,2.607239142233873028e-03,1.132392034053520714e-03,1.220858234536942089e+00,2.272992829963890304e-03,2.084473050280026985e-03,1.885197796838633089e+00,6.799691374768810359e-01,9.500241181412061309e-01,1.595215629147748310e-02,1.139132634167243641e-01
1.564120778642972415e-02,-2.340991989472222638e-03,6.363416534108358447e-03,4.948929276030461288e+00,1.865448844750318760e-02,1.866852399583523656e-02,1.403554833204895269e-01,9.298081946551598476e-01,8.980061818290874243e-01,2.453886761940060959e-02,3.960761362516737605e-01
1.630979251786190964e-02,1.137799873690486206e-02,7.516953844620922510e-03,4.312857893120405350e-01,5.283400955789727474e-03,5.343842447680816586e-03,6.044149189108911635e-01,8.141501753683503262e-01,8.411109908338002539e-01,1.061594087961469264e-02,1.590613057771617378e-01
-8.086398655176733896e-03,3.386531655285913295e-02,1.338600090666665007e-02,7.455296988237543054e-01,2.587105870610501085e-08,4.004981242272877294e-07,3.746270655211826964e-03,1.334359542712260300e-05,1.418953131160272021e-04,1.593005546013777241e-06,4.746189645229905037e-04
2.514799940342216100e-02,4.154369488241670128e-02,2.814760221881389048e-03,1.644945045016824814e+00,8.991536192769168817e-07,2.042442655636986322e-09,8.971111766212798433e-03,5.947438379352755359e-04,2.790910034374081102e-06,5.886441558736402592e-05,1.698238923404783951e-05
2.112242795920386829e-02,-9.681625868266055535e-03,4.449682804267576092e-03,2.371691464495145674e+00,3.066716371082508011e-02,3.080405869751325076e-02,1.368949866881706612e+00,1.040514773626431522e+00,9.999965248899419512e-01,-1.914862675040296912e-03,2.515179744956241872e-05
-3.831591502380335759e-03,-2.901758355516379298e-03,1.463363969221382135e-02,8.362526075283441274e-03,2.114662081808837708e-03,1.928780338733224740e-04,1.921784047935515360e+01,3.932925464748642241e-01,2.435782338887671483e-01,7.496403541714261563e-03,2.865761071190053508e-02
2.213093418012503089e-02,1.249880385023746827e-02,2.162596304601022493e-03,4.669615362488381827e+00,9.255823200352973623e-03,9.665762351990438150e-03,4.099391516374645050e+00,9.787716407543121111e-01,9.803548963415965600e-01,2.683678399971308609e-02,1.030503105968642863e-01
3.924284744917244314e-03,2.112786520032008952e-02,1.475693572564609410e-02,3.263827247855491720e+00,4.243882828308218058e-03,4.174654667212947950e-03,6.922816109527010209e-01,2.836966664035805996e-01,2.593676429879929746e-01,3.669051921720647980e-02,5.852642405886030463e-01
1.135178482170252738e-02,3.387340264163865577e-02,4.381720953094704260e-03,2.426257108287199760e+00,7.846431887373017752e-07,8.693229442445845656e-07,8.467975550728279151e-04,4.389654492440436947e-04,4.837839688923003742e-04,6.537275808901286663e-05,2.684999963482284386e-03
3.605197586277099353e-02,1.036975355684490764e-02,1.163955296948435483e-02,4.402155392710503712e+00,2.741841969696609885e-02,2.752458623531772383e-02,1.061665383516249950e+00,9.084785982125321846e-01,8.535156913557094827e-01,2.523962399109281815e-02,4.814967140935203505e-01
4.416789642729136364e-03,1.675987914700923648e-02,9.790539934741843836e-03,3.965004610302088839e+00,2.987455867751486090e-03,3.114703516283983797e-03,1.272476485324977036e+00,2.913461576739940218e-01,2.633231892657114659e-01,4.198681017311398089e-02,6.501097235053542311e-01
6.018622225316820271e-03,2.106791771260922014e-02,1.425467606118625830e-02,2.855383198225697416e+00,3.871879559872098281e-03,3.901643105509511062e-03,2.976354563741278048e-01,2.956952171302288934e-01,2.660579662176569826e-01,3.506994821097809273e-02,5.545989275332008361e-01
2.946061328216126318e-02,2.059933009823295552e-02,2.211918941647236098e-03,6.627651599283569395e-01,8.676898631901139650e-03,8.861283330594120836e-03,1.843846986929811749e+00,1.133679144956497353e+00,9.999995693399349461e-01,4.784483279620803040e-03,1.791596668423677104e-06
3.582746542365177617e-02,2.088351733521991854e-02,1.533425057466110799e-03,4.707296641909407775e+00,1.442225493640686938e-02,1.494395049296709348e-02,5.216955565602241052e+00,1.109822987984343090e+00,9.999964682302955321e-01,9.644630789304359242e-03,3.598683749732743318e-05
1.653792378281474656e-02,4.213379118425520514e-02,1.364094172564256358e-02,1.684068942622383824e+00,2.956446296978214100e-04,5.861863339582973646e-04,2.905417042604759637e+00,6.236484423692312956e-02,7.409921386545115229e-02,7.130483933221339575e-03,1.820123593037641652e-01
2.758306086012933533e-02,8.511685029210678752e-03,1.074843215509040800e-02,4.553571717097779192e+00,2.158732464406390092e-02,2.167868947205613128e-02,9.136482799223035745e-01,8.363412134123667796e-01,7.971536080754290099e-01,3.277725589258680128e-02,6.024947009978426360e-01
-8.054209321405549418e-03,-2.640042001762778721e-03,6.840111798931121194e-03,5.480915209590887516e-01,4.859706620048075913e-04,3.692052572697472265e-04,1.167654047350603630e+00,1.667573000209203737e-01,1.424992173101991833e-01,8.323554999610401767e-03,1.667691839311101765e-01
3.877404132301883605e-02,1.204380412015704747e-02,9.711117152606064951e-03,2.103051453437847496e+00,2.676322552073037708e-02,2.688670381185680192e-02,1.234782911264248328e+00,1.010372899793764212e+00,9.711555460862614231e-01,7.171552763073153584e-03,9.550762178246019474e-02
4.660486138702877451e-02,2.603364931738711557e-02,8.282386496873444387e-03,2.402971780051473605e+00,2.074699735948348084e-02,2.086803591861753626e-02,1.210385591340554345e+00,9.730232780377758850e-01,9.454497386655585922e-01,9.159965907306761787e-03,1.713260838378777295e-01
1.286457692526558720e-02,4.685288416116173416e-02,8.968193063276917731e-03,3.573705103429573704e+00,3.226215799804352599e-05,1.421181706667029620e-04,1.098560126686594529e+00,9.663970040976710765e-03,2.249365382037413208e-02,2.146189868485266512e-03,1.010949899466356966e-01
4.610022889664318335e-02,3.308230480728200501e-02,7.979396154782020245e-03,3.481909666596784803e+00,1.445731215490942204e-02,1.458502542548894068e-02,1.277132705795186451e+00,8.381403171557021414e-01,8.090239090755324547e-01,2.718613366019330402e-02,5.079599398303273894e-01
2.568573015189313385e-02,-8.970205233000808076e-03,4.205257219576463354e-03,4.489227001620824886e+00,3.466426118473097534e-02,3.465603868196411724e-02,8.222502766858097445e-02,1.068049172137038205e+00,9.999497847104599213e-01,-3.561501016484160727e-03,4.383928981149602905e-04
2.646107826094155901e-02,1.344374173248342498e-02,1.218574220590266932e-02,4.023059490806705440e+00,1.743422857297102432e-02,1.761059521713109755e-02,1.763666441600732160e+00,7.263666486319819704e-01,7.028408247606091619e-01,3.757813822799128955e-02,6.943754046581183115e-01
3.178492104103672333e-02,-1.233296837185003658e-04,1.373017454269294391e-02,2.588166485700420072e+00,3.256170086392247420e-02,3.264196081019750395e-02,8.025994627502974765e-01,9.830287188628329398e-01,9.257070212156794931e-01,1.102744148396554366e-02,2.260910136232285594e-01
3.953893635356076769e-03,1.117514810731137613e-02,5.906622185169254323e-03,3.346367541845465254e+00,1.430879708795982762e-03,1.628337428810094955e-03,1.974577200141121924e+00,2.712639434737142419e-01,2.519636043655820168e-01,2.978915875796127322e-02,5.837229173489504319e-01
1.998897186046046104e-02,-8.101940964468541673e-04,5.871922304774454711e-03,1.055413842105561661e+00,2.084701565764256193e-02,2.079959945503275995e-02,4.741620260980197732e-01,1.038891116884744115e+00,9.997175148075494455e-01,-4.039813869180602229e-03,1.074427452567374179e-03
1.262745743713983466e-02,2.469507986418138096e-02,9.806802523928195847e-03,1.612401041385380651e+00,8.420982824814066472e-04,1.100055807620180324e-03,2.579575251387736579e+00,1.721026979347477226e-01,1.662536855435858274e-01,1.637095044155323365e-02,3.167538557327856386e-01
-4.078802650518415472e-03,3.880541707476165697e-02,8.199722231816039889e-03,1.044383529995853044e+00,2.106319321198747667e-11,2.368893618145865632e-10,2.158261686025991080e-06,1.569294256806404071e-08,1.547044154611095462e-07,2.538977675679481659e-09,8.379878382048563946e-07
2.810449804253076916e-02,3.720581084318475007e-02,5.517912435649902254e-03,9.846231784190162539e-01,1.415654067824086105e-04,1.097199762968001829e-04,3.184543048560842804e-01,5.991221536984720625e-02,4.823214726092448640e-02,4.321630045742581513e-03,9.943902553086717000e-02
9.829412854690123408e-04,1.922511305701567891e-02,1.159943168301226860e-02,2.539974911825212622e+00,1.291066496693667968e-03,1.579333680938377338e-03,2.882671842447093624e+00,1.785403065246914112e-01,1.618725894743301419e-01,2.375432915450845228e-02,3.907295966811696886e-01
4.854141732737331238e-02,-5.820739653952002046e-04,1.383774937175712150e-02,3.535276013517663074e+00,4.935612533591159784e-02,4.942016146874025212e-02,6.403613282865427969e-01,1.002015874028827191e+00,9.704899753325051392e-01,1.716260477838284617e-03,1.261986735602409204e-01
3.339789621998135588e-02,4.190257696023234196e-02,1.235722256423740090e-02,3.834158751605529769e+00,6.026780477490878245e-03,5.990943972222010673e-03,3.583650526886756893e-01,3.780623820811718772e-01,3.626136868973721672e-01,4.531774729229003096e-02,7.343768038614694182e-01
2.918441241091557919e-02,6.141990657918481797e-03,1.416590594189629654e-02,4.794499793181230984e+00,2.688414702199563508e-02,2.716134514492732008e-02,2.771981229316850204e+00,8.135021059529063958e-01,7.712194399474523454e-01,3.061619390060979842e-02,6.629001762446299351e-01
3.070682105813243856e-02,1.633111065839679132e-02,1.773019730454558629e-03,2.548612407764418997e+00,1.427874820162579154e-02,1.437571049860686574e-02,9.696229698107419193e-01,1.089024830781430531e+00,9.999998101188670718e-01,5.405773581485446601e-03,1.595327648605964747e-06
3.271980103184465166e-02,-6.743467697787551215e-03,1.272144994933845086e-02,4.876085328172989009e+00,4.053575001021830770e-02,4.048243900428643433e-02,5.331100593187337866e-01,9.801182634243135183e-01,9.199626484171683494e-01,1.244442277511887025e-02,3.283985556059054733e-01
3.156674220237688788e-02,-8.271961321456595267e-03,1.405980128848369898e-02,2.262656397962345523e+00,4.007902253273249588e-02,4.008256333070990551e-02,3.540797977409637642e-02,1.023375790897733895e+00,9.701986761703836892e-01,4.022362865578758655e-03,1.017870652776918378e-01
2.003987492757363514e-02,8.249371757006445510e-04,1.100445459394891121e-02,2.332754050815088576e+00,2.022347104321175690e-02,2.027304054547564294e-02,4.956950226388603942e-01,9.078361995510091376e-01,8.735297402738719796e-01,1.809230138627434745e-02,3.169826302542517737e-01
4.428739514424599732e-02,4.355468379763777209e-04,7.191438825780465359e-03,1.575451577254058266e+00,4.361095620072415191e-02,4.385184932910170946e-02,2.408931283775575416e+00,1.044751514483799770e+00,9.999994075170939301e-01,9.856051189684334867e-04,3.755062549720903221e-06
4.334517641452077796e-02,1.351743998990446831e-02,1.041877184865853956e-02,1.777425026201802094e+00,2.978590208097385908e-02,2.990649064001280402e-02,1.205885590389449424e+00,1.027066461296666233e+00,9.841183257380273774e-01,5.793281015212159608e-03,5.302627001428782128e-02
2.874636613768492138e-02,1.861081990509851763e-02,1.259242838720466690e-02,2.698959489368696563e+00,1.423464536067361140e-02,1.429206496503685961e-02,5.741960436324821115e-01,7.114994652831615474e-01,6.879104597799698961e-01,3.276527945508897477e-02,5.812791997685581302e-01
3.376196693986988073e-02,6.033956721609922899e-03,3.004807324059043452e-03,4.428718120293066995e+00,2.774159626235310136e-02,2.772801788052599650e-02,1.357838182710485730e-01,1.076318587646820868e+00,9.999941989513574381e-01,-4.379646679057289625e-03,5.608140020560325643e-05
4.132598592699059104e-02,-4.372570314072467788e-03,1.136049557281194194e-02,7.570185180301415295e-01,4.570859112128601576e-02,4.569855996747911042e-02,1.003115380690533520e-01,1.049598340485637937e+00,9.999981115735704362e-01,2.649641421272913144e-03,7.924370629187111237e-06
-5.677732077159016594e-03,4.558466153530983667e-02,5.833972747384540310e-03,7.360904712097363634e-01,1.299492017342310856e-17,3.096021462178301212e-28,1.299492017311350710e-13,1.011581628345073895e-14,6.452492592228739159e-25,1.605695729348479798e-15,5.722793899855374019e-24
1.985565911034690295e-04,3.672510512488391665e-02,8.972749938391266084e-03,1.654869759051591949e+00,8.183290626376623722e-08,2.438085571267467028e-06,2.356252665003700716e-02,4.487609629169106017e-05,7.768248987925583521e-04,7.459381361455645005e-06,3.434043983263774993e-03
4.806701256724051768e-03,2.241474706870102973e-02,1.159232743913948122e-02,1.338090531382257975e+00,3.573680893260218375e-04,5.937000791748355899e-04,2.363319898488137394e+00,8.403812964004685193e-02,9.457464243709146068e-02,8.131929443295191767e-03,1.948680907883474922e-01
-1.224977159688478076e-03,9.553922673653307898e-03,1.019396191113700403e-02,2.120566011489812830e+00,1.750967092421560831e-03,2.028758057354196776e-03,2.777909649326359531e+00,2.597501435565905403e-01,2.338840740760155246e-01,2.626714713016586530e-02,4.463201946500102713e-01
3.028530867414112523e-03,3.478534175264419437e-02,1.233027653624779339e-03,1.855551158736868100e-01,2.572994194337718986e-15,0.000000000000000000e+00,2.572994194337718977e-11,2.728279170608306369e-12,0.000000000000000000e+00,2.252479223988340206e-13,0.000000000000000000e+00
2.719360626027857858e-02,1.828721532960510959e-02,2.940090699703826801e-03,2.882133668467774079e+00,8.925600248335200174e-03,8.980497733051928666e-03,5.489748471672849517e-01,9.873584896392019195e-01,9.628179028696722819e-01,1.783139944606897120e-02,1.378410179945314673e-01
-4.671181432189992072e-03,5.244615429491669006e-04,7.070502943727073261e-03,3.806397960916563683e+00,3.118227795068899931e-03,3.291203470177030913e-03,1.729756751081309885e+00,3.890627493497755829e-01,3.532188203848434793e-01,4.224428608154997405e-02,7.250406928328358980e-01
3.707082626947690029e-02,3.812978092664192145e-03,1.486989519620224992e-02,3.568831463478070010e+00,3.459976812191745132e-02,3.488651540776206705e-02,2.867472858446157069e+00,9.424101501382473600e-01,8.817780990296102406e-01,1.396655499552115418e-02,3.739416580432192716e-01
-3.461581343763914936e-03,2.509206636088095327e-02,3.452537408372301133e-03,4.064975082600733813e+00,1.135061515448916521e-07,3.149829609164927287e-08,8.200785545324239039e-04,6.259874890076907539e-05,2.048088097998888429e-05,1.221689166876957319e-05,1.785070177025451085e-04
4.066630246895621553e-02,-3.174075860918508518e-04,1.063002225080660751e-02,1.843741921839804565e+00,4.091484306042458829e-02,4.099332782304496159e-02,7.848476262037329398e-01,1.047339659065822159e+00,9.977400980328935409e-01,3.908805015308903022e-03,9.617753618705331478e-03
2.406407029549844506e-03,2.889228678807710671e-02,2.171351487130209618e-03,4.635719505251460149e+00,7.471701755428016478e-08,5.725346427249151332e-12,7.471129220785291706e-04,4.298701885937133348e-05,7.336821392327700400e-09,7.951851461854308163e-06,9.213041592755953746e-08
1.114185093293869507e-02,4.564655357610806347e-02,3.496010564783831164e-03,3.878807972411128513e-01,2.797806313337326500e-14,9.996048310693197751e-61,2.797806313337326337e-10,2.708523540898255095e-11,7.332767284363511189e-57,3.064858780978745982e-12,7.265840729668942209e-56
6.808313069549732158e-03,-6.823037784073712753e-03,6.063342656982271747e-03,1.850535931720954652e+00,1.392417200325169260e-02,1.380049568234551459e-02,1.236763209061780167e+00,9.793240434955422513e-01,9.507978319856388305e-01,7.635772450406632869e-03,1.385105363817164537e-01
1.373414184203160075e-02,-4.093587680751260144e-03,5.057816648030458856e-03,2.189190427368937542e+00,1.788183107045241554e-02,1.784920228596912142e-02,3.262878448329412095e-01,1.023363389775377330e+00,9.913968876916665618e-01,1.386769110074051372e-03,3.456960476047367392e-02
-9.251200055002739564e-03,2.157927059522105062e-02,1.380494647239620745e-02,4.892901589507212989e+00,2.706429183400724074e-03,2.497842425128679773e-03,2.085867582720442925e+00,1.844200436404718202e-01,1.563363286610804093e-01,3.630987017719478072e-02,5.300828244506529119e-01
-7.532173906286167286e-04,3.232395727785302569e-02,8.004504515956483227e-03,1.173260141380003230e+00,1.608066115749891227e-08,1.384640589753324325e-07,1.223833978178335332e-03,1.004566905008588954e-05,6.808601233446049121e-05,1.495757320495514182e-06,2.986514626454705285e-04
-3.669550440072013274e-03,3.138547763429307830e-02,2.299686250664828308e-03,1.490190006686944457e+00,2.031885718312910212e-13,9.748681659039635879e-40,2.031885718312910197e-09,1.811277813928561753e-10,4.390875090589371261e-36,2.347397661427961141e-11,6.735576111426709111e-35
4.667862227613919085e-02,3.703069077507090134e-02,2.407287332591314007e-03,4.798779342882059318e+00,9.424379418944953471e-03,9.717794915901250760e-03,2.934154969562972948e+00,9.640011607939846794e-01,9.663403025274995839e-01,2.707123084475581559e-02,1.639230452683654582e-01
5.095937847540171761e-03,4.479814285972058552e-02,1.345320958666971004e-02,1.410244252833279033e+00,2.004874563795874924e-06,3.352949408148640082e-05,3.152461951769052195e-01,8.066670055829957154e-04,6.475993761750992346e-03,1.048787878899707488e-04,2.160382057498836175e-02
-4.732835850387757080e-03,4.243008448624553675e-02,1.048875141137138242e-02,2.276253348608669125e+00,5.830372700280312930e-08,6.481129072160824540e-06,6.422825345158021670e-02,3.033202111041716627e-05,1.439617694973356447e-03,5.796162647155232561e-06,7.091187579749508481e-03
2.269253403349692777e-02,-4.509265235693300095e-03,6.916106568588356943e-03,2.940073982374691308e+00,2.706668490995330079e-02,2.724601537676557550e-02,1.793304668122747136e+00,1.033734179345473070e+00,9.890991990871375039e-01,2.548200524139765041e-03,4.926724342681568225e-02
4.056398687082820448e-02,4.404123233647373389e-03,2.644827319729353872e-03,9.940430861669254936e-01,3.596099456190534477e-02,3.615986363718082935e-02,1.988690752754845859e+00,1.043234489134422516e+00,1.000000000000000000e+00,3.431935577048972948e-03,5.846810907544727677e-42
-7.346593307229465179e-03,2.588723205722674725e-02,1.044475181465686492e-02,2.747461572040719613e+00,4.586051902556253726e-05,1.818395752478845829e-04,1.359790562223220478e+00,1.331530451943322042e-02,2.745264252766647581e-02,2.491353374224247481e-03,1.047603545035639405e-01
3.875468288166847991e-02,1.150023967171985052e-02,1.311252241200847740e-02,1.109038057218214357e+00,2.739943402725322774e-02,2.738022026102348433e-02,1.921376622974341197e-01,1.017553221159101851e+00,9.757912154829752049e-01,6.900791043728361079e-03,5.991021171918551463e-02
2.417914499062885636e-02,1.137781513330146828e-02,1.139528368463225277e-02,4.705012496122933818e+00,1.751695021578704436e-02,1.755522420758730620e-02,3.827399180026183623e-01,7.216086601720183014e-01,6.977374955897798214e-01,4.113625900605964725e-02,7.567390695456224226e-01
3.326352769143448712e-02,4.652082954164808021e-02,1.395718786765661953e-02,8.029354138278160802e-01,7.680221315006468923e-04,9.282263488679004830e-04,1.602042173672535874e+00,1.521891604446071744e-01,1.445661655544711321e-01,9.729112291054348854e-03,2.038221216140374270e-01
1.685964207349666122e-02,-5.057695015239538003e-03,5.012531179861274937e-03,9.624271675945164084e-01,2.201254150420306824e-02,2.191734129764802072e-02,9.520020655504751739e-01,1.037821163769037103e+00,9.999958450909061103e-01,-3.870008135859709635e-03,1.900705483638163044e-05
2.050778361841591735e-02,4.728430005587037216e-02,2.889625855022747748e-03,2.473437595186151139e+00,5.874482980896837289e-09,1.396930262716094004e-12,5.873086050634120613e-05,4.056919374685002578e-06,1.907864303600783166e-09,5.983661359547214730e-07,1.816252095657619563e-08
4.879134567867514372e-02,7.078323633705561196e-04,6.790910873754329134e-03,4.340828088519022021e-01,4.804235945133698144e-02,4.808351331530458933e-02,4.115386396760789545e-01,1.057166116541709000e+00,1.000000000000000000e+00,-1.437499506028612310e-03,2.188989903656185835e-26
1.387041073660204120e-02,2.565510749551378616e-02,2.806008043302133607e-03,3.608975423347648537e+00,7.150043677712484733e-05,2.526585207337681097e-05,4.623458470374803841e-01,2.967033822105449165e-02,1.352694658602671650e-02,3.561730436224161325e-03,6.581478485228037245e-02
5.129973476659232395e-04,5.399693980215277550e-03,1.403501857657669591e-02,3.053977662646748747e+00,7.567211655003322317e-03,7.535109667704554745e-03,3.210198729876757029e-01,4.374006750825233381e-01,4.210387748481015380e-01,4.002564725645911536e-02,6.834760052927000284e-01
-9.577391661877036888e-03,4.432122766225891214e-02,1.487014634334423227e-02,7.272887028623057359e-01,3.054745375663008832e-10,2.904438438159635831e-08,2.873890984403005980e-04,1.742786741922386044e-07,1.067916808637518713e-05,2.211534927714101631e-08,4.066111965590875967e-05
2.117031304877464021e-02,-4.468782527135266996e-04,4.826647458632617876e-03,3.968055840342819440e+00,2.149712861393489327e-02,2.165809928826914477e-02,1.609706743342514956e+00,1.036231467543490270e+00,9.877232048801353193e-01,4.081253602059064893e-03,6.345974469472401291e-02
4.882138504858500594e-02,4.791945562882560239e-02,1.018638818264019572e-02,1.047695121498722459e+00,4.628243139646628229e-03,4.626081210554983808e-03,2.161929091644421153e-02,5.784010448257407289e-01,5.344670072926385185e-01,2.314007080919061599e-02,4.068203192815006419e-01
1.728036548900414859e-02,-5.700138537466838823e-03,4.440348339902193409e-03,3.255191203999970639e+00,2.285166444861391755e-02,2.298533887211526641e-02,1.336744235013488602e+00,1.047440677272958753e+00,9.979378582832855171e-01,-8.837684350848744319e-04,1.176121728989007464e-02
-4.923987831450171195e-03,3.426447360007871604e-03,1.043592428116422999e-02,3.848841280845872070e+00,4.617884204087798795e-03,4.662699526943348514e-03,4.481532285554972184e-01,3.680660338445481128e-01,3.416875151631328378e-01,4.496162316472138154e-02,7.201986882569590964e-01
2.821045235770985177e-02,4.186873329732569704e-02,3.659789002202503468e-03,3.179775003439993863e+00,5.272526204954186362e-05,4.305175107204227923e-05,9.673510977499584496e-02,2.192903462135878737e-02,1.818047822237616601e-02,2.776813294191869588e-03,7.961273998978528332e-02
4.170666884031094812e-02,5.301565188539289486e-06,4.479252512700361739e-03,4.993885233897145781e+00,4.189566464263718565e-02,4.170140110321488014e-02,1.942635394223055201e+00,1.053116727335603020e+00,9.999845045085986595e-01,-2.712682647222484922e-03,1.518135600928983758e-04
